Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
cavallo,3134970.0,398306940.0,377406120.0,57020084880.0,44983831155.0,51193860690.0,8857024514340.0,6104609850615.0,5811095632365.0,7675928129190.0,6414044486.578813,-2966700044.492441,5759493084.104435,-17386530116.318806,-5947686902.800781,21066224674.095703,126186917340.82668,0.0006526272287389812,-0.0003018608980009799,0.000586026806999169,-9.99147127430081e-07,-3.417941500707633e-07,1.2106071612968795e-06,7.251550202188268e-06
elefante,2401845.0,392741055.0,319489755.0,66716438715.0,52253602695.0,45312643455.0,11727913774365.0,8897149809075.0,7394964084525.0,6818558713935.0,2496834085.0122094,11787157.198216554,2814604010.3397403,2135036691.5647943,18776200188.98828,-17532203656.109375,42351403633.45041,0.00043281243485846426,2.043238770907212e-06,0.00048789610098245046,2.3880471627464964e-07,2.1001255746856065e-06,-1.960984060043501e-06,4.737021601772486e-06
elefante,2738955.0,311357550.0,349626930.0,38100311430.0,41216499150.0,48900833880.0,4930601319750.0,5211402553290.0,5959845180930.0,7395312216390.0,2705964337.0384507,1471784710.0688946,4271042524.8207836,-15761243277.552477,13289594068.753906,25174852487.783203,62737787233.8193,0.0003607050930957421,0.0001961889273985457,0.0005693300426928218,-1.269486918307504e-06,1.0704083125173313e-06,2.0277046258830893e-06,5.053205434010721e-06
elefante,2717280.0,426628770.0,313589310.0,69194476950.0,49002876210.0,41552121480.0,11564004597180.0,7872111178650.0,6475039254000.0,6247119516540.0,2211277798.0123873,-232470022.42680198,5362161171.796168,5702160125.106681,-40320180319.91406,4771099799.488281,214125512280.56244,0.00029948461779546754,-3.148459948269446e-05,0.0007262248056469999,4.684933472228891e-07,-3.3127333894983514e-06,3.919967987491234e-07,1.7592697464324495e-05
elefante,5176755.0,527204595.0,544727175.0,67884448875.0,53330086980.0,87158734545.0,9612605765235.0,6964956011940.0,7793521187940.0,16535696164305.0,14193539224.241175,-2145335303.142452,29839488186.32925,-191758469233.87872,258738931385.51172,-631301015987.3906,1084609247569.9468,0.00052963353905836,-8.0053432136897e-05,0.0011134639135546977,-3.1449266814288564e-06,4.243436924010049e-06,-1.0353625668394322e-05,1.7788088188412403e-05
elefante,7857825.0,1293875355.0,834583635.0,238611080895.0,141665065890.0,126758377125.0,47125650761625.0,26683957974750.0,22100776919550.0,22292171133525.0,25560595006.55427,4241898917.865161,38116819975.30358,-581882159531.3112,-55996170459.640625,327578987783.6172,732284588973.2577,0.00041396750725595214,6.86998217611947e-05,0.0006173222863416994,-3.3618564145200876e-06,-3.235209771681843e-07,1.8926057506719127e-06,4.23081478331779e-06
elefante,2906235.0,338438295.0,267437370.0,43651256745.0,30692250840.0,28299358380.0,6079278056265.0,3947860132710.0,3226197548970.0,3311015827980.0,4239275428.104763,-451496146.07791644,3689253941.605686,8632288379.26721,36142694401.60547,13761969611.574219,27869516465.2818,0.0005019150016458531,-5.345552388491649e-05,0.000436794430929631,5.995137091936984e-07,2.5101154906968248e-06,9.557708321540343e-07,1.93554205506678e-06
elefante,6169470.0,772030350.0,860269530.0,117865022370.0,109420221030.0,131729406030.0,20048740933320.0,17022350805420.0,17082126811470.0,21920915766270.0,21255287446.07259,1768480063.557917,11773613353.08921,-20216122270.345245,144672826184.72656,104681671317.65625,269176497915.53513,0.0005584332500899929,4.646270120400008e-05,0.0003093243122093552,-2.138347157861327e-07,1.5302673903277328e-06,1.1072635560314161e-06,2.8471968638865976e-06
elefante,104805.0,7733640.0,9617325.0,657335940.0,700172880.0,910174305.0,62796321930.0,58677222780.0,65352063000.0,89017212795.0,86664811.24087596,-9496785.693430603,27650187.299270123,1500883538.4025054,-240996062.04205322,-67459572.22512817,421403692.66681,0.007890032476399056,-0.0008645948277012832,0.0025172947664237355,0.0004220772930186196,-6.777272379382858e-05,-1.8970928059669515e-05,0.00011850681636376095
elefante,558195.0,50821755.0,110325750.0,4694558415.0,10010504655.0,22022343150.0,439861004835.0,921266085135.0,1991606823435.0,4439762305350.0,67410588.02192776,-34279401.98949304,216753502.90087056,162429286.97282317,-358793831.62109375,97894427.85449219,1423534263.831538,0.00021634966720832782,-0.00011001739385680593,0.0006956555282322785,6.977494179108048e-07,-1.541274925411034e-06,4.20526256841919e-07,6.115093050496062e-06
elefante,2429385.0,262158360.0,299069100.0,32070158640.0,31973217330.0,40005605130.0,4308364092300.0,3906004724430.0,4263029241150.0,5784526926090.0,3780280453.590845,-299750842.05836284,3188745482.4719195,31757279419.746647,22705410819.046875,19769567376.13672,74542380895.07634,0.0006405179860013361,-5.0788772953353906e-05,0.0005402902931087226,3.4522514930531654e-06,2.468246330688531e-06,2.149098403210372e-06,8.103308924528084e-06
elefante,6656010.0,689089305.0,798555195.0,103052979405.0,83626854495.0,132358968135.0,17968485870615.0,12696058344735.0,13829897785635.0,24876085184415.0,31712330838.45893,953324207.8325409,36552261194.73278,733241033065.4443,134877833329.40625,-101829083770.57031,225590707822.3784,0.0007158140724050766,2.1518534446650475e-05,0.0008250614902668946,6.415224310063783e-06,1.1800642847906597e-06,-8.909163347629763e-07,1.973723411108457e-06
elefante,4703220.0,829563705.0,590541750.0,149487464505.0,105484069080.0,93542089620.0,27469069809705.0,19207179377340.0,16827383420010.0,16908247183500.0,3167296481.1085005,1323089562.3113277,19392983583.48406,-15148090632.949451,-29378353440.445312,-4021806553.375,292983124179.88873,0.00014318519994907264,5.9813422791343884e-05,0.0008767061273147436,-3.1576912228347193e-07,-6.124056889285177e-07,-8.38364620416763e-08,6.1073719591377655e-06
elefante,4907730.0,666232890.0,611082255.0,100434875280.0,83721319755.0,94265380545.0,16447476513480.0,12823736368905.0,12984581007345.0,16796496370845.0,9992600803.25575,765839975.8827901,18176939987.780064,100241470369.89551,110236313366.89844,-2824442080.3554688,532538845606.9884,0.0004148749511131885,3.179630897007085e-05,0.0007546741071013849,1.8786495536510018e-06,2.0659653149406567e-06,-5.293354969747576e-08,9.980438843421479e-06
elefante,397545.0,83436255.0,62523960.0,17606365605.0,13141591005.0,9983254590.0,3735124114995.0,2777452162575.0,2101674781695.0,1619196356670.0,94867162.24502717,19139282.12636178,149787752.078254,100578735.1692889,374048448.4980469,381335364.7597656,1962439770.4344358,0.0006002654106051204,0.00012110248448872538,0.0009477716459214973,1.0093468471614386e-06,3.753722111753223e-06,3.82684915935345e-06,1.9693848721583792e-05
elefante,2901390.0,405554550.0,355774470.0,62987956470.0,50392065210.0,46315741800.0,10434218086500.0,7902405173550.0,6654263387700.0,6389851727850.0,6299785274.227453,662123670.8279107,2689937098.191244,-131360999931.78773,-6411415819.660156,17894881659.20703,50827886712.991905,0.000748365102123415,7.865510124045054e-05,0.00031954343895321344,-9.16117482587194e-06,-4.4713500381214996e-07,1.2479970421465554e-06,3.5447595286967092e-06
elefante,8629200.0,780577185.0,915004770.0,103877412255.0,79818320355.0,138297551190.0,16747832575785.0,10641267544545.0,11616675059595.0,24618845447250.0,33268231596.013744,-2950864230.8448553,41274220044.26772,1332593251006.1868,160391783255.26953,-267601988867.51562,1201247587049.94,0.00044677477682605345,-3.9628547864794344e-05,0.0005542909726273722,6.09215960192751e-06,7.332562593207443e-07,-1.22338457345719e-06,5.491692244586168e-06
elefante,338895.0,21169080.0,40866555.0,1489812000.0,2392124400.0,5410115955.0,113062526280.0,159976668420.0,300639919890.0,774344568585.0,167485178.8713317,-160605419.32279938,482113719.593679,-922524292.1331528,388164318.4221802,1431029063.741211,5677415314.977235,0.0014582972561609326,-0.0013983950335267786,0.004197775105707258,-1.379796082241589e-05,5.80567482495731e-06,2.140353714868874e-05,8.491565453252378e-05
elefante,675495.0,42136965.0,93057405.0,2774054985.0,5758164690.0,13079164965.0,191186334405.0,376759931130.0,801213413940.0,1876999752465.0,145576877.22536817,-46699324.50169851,259409636.93091768,-19512228.84599232,427282291.28100586,-1790132278.2094727,3717009440.4290876,0.00031904219282677285,-0.00010234492713760884,0.0005685148698354878,-5.2029725430686235e-08,1.1393562709936857e-06,-4.773421409465379e-06,9.911475625631367e-06
elefante,12352455.0,1465300380.0,1447342515.0,240878127030.0,170040220725.0,235557648675.0,45412705512120.0,27672477891975.0,27845288232525.0,43942577312745.0,67058007577.78225,-1649660939.7909842,65971897848.42138,929316660083.5654,-159937330763.79688,289028097321.4844,882273529952.3884,0.00043948502821624026,-1.0811554217895948e-05,0.00043236687809076227,1.7329280115862754e-06,-2.9824051637468796e-07,5.389604076815387e-07,1.645205105650548e-06
elefante,4619325.0,490110510.0,480101505.0,62568190770.0,50575594320.0,68406457845.0,8984685406080.0,6491927559750.0,7096627140780.0,11938016359905.0,10567452131.246475,-363188611.99062115,18507943429.308308,103784712806.93715,66080181159.77734,-85805172009.28125,981128426530.5092,0.0004952371910179911,-1.7020612516438485e-05,0.0008673634667668359,2.263013219269231e-06,1.4408704273668923e-06,-1.8709714878711352e-06,2.1393387706045216e-05
elefante,5870865.0,1051494795.0,787673325.0,200915593695.0,137187828165.0,123076136835.0,40390651585755.0,25685643715095.0,20940649987395.0,21432971569755.0,12588779177.532482,-3887533199.610379,17396774949.391052,-103512828822.21814,122049273640.51562,-59612302393.69531,252150503982.48907,0.0003652409197050924,-0.00011278982506452117,0.0005047363205606364,-1.2394783416719024e-06,1.4614365486429072e-06,-7.138067672856601e-07,3.0192884503690326e-06
elefante,4483155.0,614869515.0,548753625.0,93188277885.0,75042555915.0,75064318125.0,15168463191135.0,11425141666365.0,10189343935305.0,11244356849025.0,8858264651.833803,-219592116.518395,7894982924.535014,-42250024728.506226,78809830740.73828,-52050114064.84375,123479324703.3276,0.00044073865552280794,-1.092569910718231e-05,0.0003928110410219851,-9.92813288808755e-07,1.8519148272919849e-06,-1.2231009392219922e-06,2.901582075900696e-06
elefante,8428260.0,990360840.0,939946575.0,135930904350.0,113675203050.0,148197061995.0,20413258874940.0,15865038806280.0,18434980228050.0,27139379455965.0,19558771382.399853,3226987217.536002,43371206616.28237,-155770453214.16504,-52784270285.21094,301349090865.83594,938175996123.1304,0.0002753377260286473,4.5427767676624625e-05,0.0006105562139548138,-7.553361532752712e-07,-2.559526973697464e-07,1.4612518509826225e-06,4.549246878241738e-06
elefante,1088085.0,57087360.0,147243885.0,3260923170.0,7593027645.0,21214060215.0,198673396290.0,427449366885.0,1074520277295.0,3247275988455.0,265783386.0956175,-132255463.20717135,1288446251.1155365,-303005945.349468,46392156.76977539,-2699862790.7333984,27791935337.44977,0.00022449267942027359,-0.00011170895118578245,0.0010882800292787104,-2.4535453618092804e-07,3.7565355668362395e-08,-2.186173548537278e-06,2.2504104321866914e-05
elefante,4835310.0,501908850.0,612215220.0,62276568690.0,64691168280.0,87193862070.0,8638946075520.0,8110541965110.0,9336104262390.0,13545809229540.0,10178048903.611435,1142763519.4578652,9679188636.518303,61612540740.5014,-11747908577.425781,-4063271347.8671875,54863943531.49005,0.0004353272846189135,4.887735798858542e-05,0.0004139904363158107,1.1984179675156964e-06,-2.2850712778127588e-07,-7.903419225454476e-08,1.0671518315374892e-06
elefante,5243565.0,519294240.0,581001945.0,65482429710.0,57701683560.0,86932666845.0,9360663974370.0,7334635334100.0,8764501757130.0,15356114760165.0,14054344486.077421,162401894.32086796,22555995612.015755,91907155907.86554,46828706088.78906,119172712216.53125,725190348058.494,0.0005111604954592071,5.906602961582718e-06,0.0008203679583943108,1.4597641276806682e-06,7.437817503856119e-07,1.8928237804083323e-06,1.1518220157930605e-05
elefante,7181565.0,1135205940.0,776490810.0,200152447290.0,125987984640.0,116424749220.0,38180072408250.0,22641862557870.0,19105950293340.0,20552612423460.0,20707921450.39768,3246356614.9927177,32468400149.22558,-5164088284.476953,-25495120448.09375,421201477.2265625,943296558681.6069,0.0004015118041376507,6.294453571702586e-05,0.0006295390849634682,-3.736335955831947e-08,-1.844630261547267e-07,3.047488999639623e-09,6.824966296198026e-06
elefante,3619215.0,510265710.0,351121230.0,77899374210.0,49882007325.0,41974490220.0,12593308574610.0,7752429085695.0,6051550050375.0,5724475867350.0,5958056879.638557,378144271.26506215,7910164625.440714,-69593114745.18985,88327284899.94531,60280668123.75391,117462164034.82457,0.0004548580430653534,2.8868801808826428e-05,0.0006038884949468657,-2.7927387848123466e-06,3.544532173914474e-06,2.4190347056602288e-06,4.7137010959941e-06
elefante,261630.0,28559490.0,32856495.0,3133281900.0,3570626025.0,4186584645.0,345481921320.0,389964626985.0,452999182155.0,541113005175.0,15732425.321637297,-15983845.380117109,60340469.31286542,18659547.53849511,-35297092.32495117,6879928.932861328,190136574.03337076,0.00022983734516323338,-0.00023351037825129197,0.0008815229050347862,5.329448325465593e-07,-1.0081382155538958e-06,1.9650115124665675e-07,5.430587445924946e-06
elefante,3371865.0,582837435.0,442054740.0,105796365285.0,76129792020.0,61894607760.0,20030846731875.0,13791939672660.0,10605879831570.0,9197930653950.0,5051087630.8296175,-280755493.37669,3940806775.539593,-2579307559.6653166,18993506143.242188,-19182510461.214844,50201023655.91341,0.0004442675024553065,-2.4693798832902647e-05,0.00034661294988073065,-1.23545714415734e-07,9.097659861978507e-07,-9.18819064573126e-07,2.404568353521886e-06
elefante,329460.0,47768130.0,51986595.0,6981476190.0,7556902305.0,8519175405.0,1027855949220.0,1107213493755.0,1240607840175.0,1451389606995.0,55614951.31578929,19409352.236841902,316036754.8026309,-509578263.2067332,-45269413.22558594,-705613679.0053711,7383442156.2535095,0.000512372925790596,0.0001788157025765041,0.002911603316815581,-8.179074405957955e-06,-7.266045783744728e-07,-1.1325574890358482e-05,0.0001185092205229804
elefante,883065.0,162665265.0,124897725.0,30206029845.0,22978382775.0,18020826285.0,5653213008645.0,4263302195955.0,3311995159305.0,2649357405675.0,242223740.66993725,-28441790.600636914,355714758.4695336,-135982953.09015256,1541820317.4765625,508628543.8457031,-69458463.24617435,0.00031062139279620823,-3.647300873792682e-05,0.0004561593071280925,-1.855678723791603e-07,2.104030758292206e-06,6.940952124358052e-07,-9.478584594918668e-08
elefante,4362795.0,439365000.0,537716970.0,49725383520.0,55037569275.0,75834429090.0,6075388507350.0,6317711106615.0,7952168038755.0,11832265861470.0,5478151361.486935,885582641.6491296,9560506105.770643,-35696032754.271515,10660100744.066406,96795607404.8711,128953608275.0547,0.0002878090289295368,4.652640339983382e-05,0.0005022862270147077,-8.978585747117118e-07,2.6813239796810166e-07,2.434689779146176e-06,3.243556608287741e-06
elefante,1169940.0,195324645.0,194076930.0,32811069045.0,32661766545.0,33969107940.0,5545086562245.0,5531468890065.0,5758453210005.0,6227330236950.0,201091657.80405286,260098549.25675556,1774418675.4010437,44315094.55615281,1716198586.1074219,925298127.8183594,3619925355.5364704,0.0001469152488685069,0.00019002500407863115,0.0012963698451752318,2.9932480355265114e-08,1.1592005157362757e-06,6.249894829535276e-07,2.4450663070305342e-06
elefante,2133585.0,242145450.0,234197865.0,28382797440.0,26735047875.0,29276876145.0,3427038285120.0,3153257223765.0,3360570919185.0,4040652596535.0,901155529.4585886,155395595.1685204,3569608812.9939055,1261163154.330206,2481775017.626953,3756458095.7851562,43356302829.737076,0.000197961097564396,3.413648540193138e-05,0.000784152851972582,1.8966902012028352e-07,3.7323944498069096e-07,5.649417553186221e-07,6.520446974302753e-06
elefante,2037195.0,333246750.0,271487535.0,55740061380.0,44236282845.0,39604594425.0,9525123474450.0,7369217716275.0,6427201938675.0,6256409766045.0,1227166745.189638,-173966887.72624692,3424709013.7476554,5616034675.916965,-2086486278.0820312,-4996596152.800781,65698846576.193634,0.00029569118292432656,-4.1918080833821984e-05,0.0008251985831722968,9.480871856227719e-07,-3.5223623381640485e-07,-8.43514874385812e-07,1.1091141373502209e-05
elefante,2816730.0,362620965.0,338051205.0,50840978685.0,43441716105.0,45057223725.0,7594715391825.0,6020615966715.0,5806149967035.0,6596789783535.0,4157780700.979094,-78413327.53801684,4485845849.963338,-20995610789.36494,-60898937035.86328,24382276253.20117,112483526194.20123,0.0005240480875527408,-9.883242356978512e-06,0.0005653975300275239,-1.5767595317154554e-06,-4.573478733530154e-06,1.8310963597509709e-06,8.447454749804711e-06
