Clase,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
Planes,1184475.0,230433555.0,114620460.0,45788956935.0,22621768335.0,11628843540.0,9289760832435.0,4558190866755.0,2324189724795.0,1228129068120.0,959287022.2217478,322943899.2497329,537136369.6404738,8504610171.300144,1585173642.6542969,-644243024.8193359,-1138777435.7700818,0.0006837491061537376,0.00023018408185945913,0.00038285362369828936,5.5698008176592215e-06,1.0381547505590134e-06,-4.2192472719316e-07,-7.458029662886267e-07
Planes,91290.0,14026020.0,13648365.0,2232650460.0,2085909945.0,2060842935.0,366064555380.0,330159304605.0,313529463285.0,313996824225.0,77658269.83240227,-11058402.653631242,20336119.65083816,-828564311.5164852,-236331739.8585205,203074943.4375,-191434641.33689904,0.00931839887242729,-0.0013269238040048243,0.002440178938223646,-0.00032905478113842186,-9.38564307613926e-05,8.064887678449622e-05,-7.602606476271371e-05
Planes,278205.0,13515510.0,28249155.0,748457640.0,1404237570.0,2891141295.0,46017743700.0,79260669270.0,146911712820.0,298133465985.0,91859050.61411545,31862030.760769833,22699828.40513261,731603794.7949638,165904351.93893433,-13755719.878723145,-45217042.03300405,0.0011868397694251727,0.0004116646643822269,0.00029328693177456703,1.7921057031385694e-05,4.06392281451462e-06,-3.369542943984472e-07,-1.1076175312774744e-06
Planes,2084625.0,268222515.0,248495205.0,40718475225.0,30750155475.0,35193938985.0,6692816272875.0,4542185430165.0,4279371649275.0,5389239828945.0,6207079864.719264,-1222985425.9009194,5572368243.023851,-143602256144.0868,3104590763.7578125,42640918773.96289,-134506005728.60808,0.001428339510784238,-0.00028142676475882255,0.0012822831192152375,-2.2887133812103995e-05,4.948054866955033e-07,6.796052095947049e-06,-2.1437385695064816e-05
Planes,1979820.0,240439755.0,249383370.0,37281269025.0,31646342010.0,32080640160.0,6530649801645.0,4999948780380.0,4215160203570.0,4197379263690.0,8081000422.571482,1359913756.9899516,667650477.8284377,40217987653.79992,-26408751332.328125,-23478163336.38086,-11781168644.288843,0.00206164419338722,0.0003469444566262714,0.00017033258988361668,7.2921579763125715e-06,-4.788324774730407e-06,-4.25696276791171e-06,-2.136112419130881e-06
Planes,2223855.0,237016380.0,296445150.0,32007782580.0,31456867830.0,40956195150.0,4958062133070.0,4288872794490.0,4275294933420.0,5813540929620.0,6746799112.865498,-137978201.5789468,1439353018.4210525,108567645535.58632,51570578121.94336,-52992286609.61133,-29755444275.14379,0.0013642213605806715,-2.789957233639328e-05,0.0002910411441481747,1.4720896262039494e-05,6.992554061216078e-06,-7.185326254612878e-06,-4.034598026367922e-06
Planes,1224765.0,143440305.0,159860520.0,20953047315.0,18457701975.0,21015324690.0,3424576879005.0,2660008130925.0,2398250378475.0,2780434057860.0,4153807380.405995,-264617609.78451115,149782439.30668253,-2332195516.5654645,-12873097758.691406,6084725631.3828125,-1658286533.5027244,0.0027691138990814336,-0.00017640594136658714,9.985167739817452e-05,-1.404859971700969e-06,-7.754452671108792e-06,3.6652962487901566e-06,-9.989129796285423e-07
Planes,1392045.0,182396910.0,191390250.0,28561001130.0,24411904290.0,26599788480.0,4966647215520.0,3741106092420.0,3310417953450.0,3732551282550.0,4661893861.522256,-665582575.8179159,285820328.7818259,2678074581.479452,-11284624951.15039,8120115202.871094,-3209138625.7466187,0.002405779567864341,-0.0003434752075428855,0.000147498147209867,1.1713575486023932e-06,-4.935758963208076e-06,3.551640534652185e-06,-1.4036385617398289e-06
Planes,317220.0,24627645.0,66850800.0,2229997695.0,5164691970.0,14126674620.0,224742178125.0,465424719390.0,1086332448750.0,2993179493490.0,318009490.45417994,-25326850.90032188,38567121.60771751,2236531386.612927,-591447696.0092773,270765742.82666016,-124792346.46167544,0.003160231949234984,-0.0002516865873229035,0.00038326230365222656,3.946150052554073e-05,-1.0435540366927688e-05,4.77740780514335e-06,-2.20184401388557e-06
Planes,422535.0,13013925.0,24858675.0,550120935.0,769669815.0,1497304665.0,26333662065.0,32796956835.0,46467806715.0,92270327355.0,149296757.34459865,4031626.330718148,34813456.56608316,193564334.22861478,183771893.5085144,-123013902.96929932,84253188.30461535,0.0008362285626440445,2.258160961843751e-05,0.0001949942333826571,1.6678946514043379e-06,1.5835156795945872e-06,-1.059979523751207e-06,7.2598830098038e-07
Planes,2342175.0,309287205.0,286188285.0,48598078755.0,39925273245.0,36749039145.0,8443913796945.0,6455012722155.0,5320236324555.0,4879229847735.0,7756307676.104518,2133744101.6211214,1779946540.373434,-21985374136.85924,-46670675515.81836,-53961903048.0918,-46082814157.356636,0.0014138923546701385,0.0003889588446057865,0.000324465313941686,-2.6186985512732003e-06,-5.558987970794414e-06,-6.427452926492246e-06,-5.488967252558271e-06
Planes,1858185.0,212251545.0,175287000.0,29783225565.0,20935910295.0,18404507700.0,4711651872075.0,3020034436245.0,2233706537145.0,2102464230330.0,5538751330.794563,913718441.9740613,1869269083.2853014,44327199925.212364,1772766056.0097656,-40938411213.75391,13658174520.938217,0.001604109339790111,0.00026462720551471253,0.0005413696726927617,9.417766610241651e-06,3.76642264754524e-07,-8.697783817965507e-06,2.9018187518536104e-06
Planes,2386545.0,249494040.0,337627395.0,34192309950.0,34758248025.0,49397411955.0,5407091316360.0,4798596261015.0,4950990320325.0,7420923359415.0,8109719428.756275,-537974251.6492174,1632857817.329837,136949385890.8534,73850740385.30273,-60895139146.515625,-29392717025.807686,0.0014238576528567497,-9.445440893238108e-05,0.0002866877355815771,1.5564530321411055e-05,8.39326208371461e-06,-6.920835997233851e-06,-3.340532214882997e-06
Planes,3266295.0,436128795.0,441937185.0,66489384675.0,57046835145.0,62174767845.0,11082028400775.0,8386168940865.0,7833121205115.0,9030286051125.0,8255720591.335781,-1962388443.114996,2379655803.459284,-574415354.9379748,-85944962385.10547,62328386098.02344,-26048007356.317303,0.000773827525892661,-0.00018393914582934376,0.00022305056748160408,-2.9791167648566112e-08,-4.457403098565944e-06,3.2325657445408543e-06,-1.35093978145296e-06
Planes,293505.0,39463545.0,31213530.0,5611966815.0,4091370450.0,3400785570.0,839249509485.0,565955959170.0,436813897380.0,377430930990.0,305851471.2510861,-105479844.76107724,81303942.56298886,2438989935.6701226,-2497993363.5629883,1992487934.3168945,-1527139616.5598469,0.003550418646873016,-0.001224442721093073,0.0009438013574338929,5.226022173579375e-05,-5.3524487807480456e-05,4.269302621155958e-05,-3.272201078640568e-05
Planes,2649960.0,277853865.0,370121025.0,37262856495.0,40261832445.0,54680423925.0,5793622489725.0,5458564628745.0,6080498591325.0,8413475753055.0,8129295876.938507,1453866545.8876975,2985465077.677534,181786365274.83392,-50836086094.28125,-58982864906.05469,-57724317836.24149,0.001157642049868402,0.00020703601811210816,0.00042514136090648913,1.5902412329922926e-05,-4.447068409605508e-06,-5.159737017229821e-06,-5.049641112014226e-06
Planes,36210.0,5436090.0,3400680.0,816372810.0,510346035.0,320357520.0,122640312510.0,76613979135.0,48059572305.0,30269374140.0,270228.16901405406,-187037.1126760754,980981.4084507008,-229826.57805011934,82798.21166992188,466970.55841064453,-1418978.635189624,0.00020609790110486862,-0.00014264965970016674,0.0007481759212677504,-9.211469930248648e-07,3.3185597747077104e-07,1.871622200358841e-06,-5.68727913917078e-06
Planes,1073550.0,152344650.0,130348095.0,25632572460.0,17815215450.0,16131531795.0,4744175816730.0,2899588054740.0,2137262468730.0,2026013507295.0,4013744847.2921586,-682139038.3254181,304950946.2933486,-32434856194.776886,-19061774350.791992,13726986515.43457,-6694786446.093689,0.0034826129331899935,-0.0005918727591039036,0.0002645973149654071,-2.7161658593555542e-05,-1.5962747113612337e-05,1.149527899897443e-05,-5.60636072235284e-06
Planes,419985.0,61118910.0,70259895.0,9458700210.0,10073683965.0,11869699455.0,1537310125800.0,1536468326175.0,1678471953015.0,2024086314195.0,564284553.278688,-150986437.78688595,115820517.86885227,-3417187090.774083,-1946213835.8173828,1634660762.8173828,-364350087.0092521,0.0031991205299181564,-0.0008559933282892511,0.0006566258004886487,-2.9894019125432665e-05,-1.7025744299217508e-05,1.430023548877086e-05,-3.187384295935736e-06
Planes,3510585.0,431428380.0,586764435.0,66605588430.0,69300192300.0,104772158295.0,11685827152230.0,10442441107710.0,12157938770280.0,19320483427635.0,13585807661.43168,-2809393319.9651384,6699471782.3904915,161210287511.50974,396136475.65234375,221244927472.83594,-430811532060.27545,0.001102367691072067,-0.00022795732904678088,0.0005436026642068629,6.981424092678481e-06,1.715521247309086e-08,9.581303345367968e-06,-1.865686151769067e-05
Planes,948600.0,109105830.0,122679735.0,14912034330.0,14008768740.0,15976827375.0,2262841323210.0,1907793741930.0,1811680984050.0,2093950859235.0,2362928131.403226,-101577360.94354816,111006818.73790486,4135490849.320973,2629230686.703125,335797384.39941406,-999090920.6649264,0.0026259368160640407,-0.00011288355673428272,0.00012336257217645735,4.718666277210776e-06,2.999997492048821e-06,3.8315059843531483e-07,-1.1399799460282043e-06
Planes,2102220.0,301169790.0,354315360.0,46601295390.0,50311108830.0,60835368360.0,7552564554060.0,7725640458240.0,8568215743770.0,10630371213750.0,3454887112.729258,-449079240.2183402,1117843870.6841395,-113577714000.9179,-28858784.078125,4153101315.4179688,159367160.91988093,0.0007817673607698818,-0.00010161706618677228,0.00025294425664958376,-1.772546815963567e-05,-4.50383653872864e-09,6.481523754703082e-07,2.4871582963485722e-08
Planes,1450440.0,188140785.0,185985270.0,28388241945.0,24825929685.0,24368470140.0,4750056725415.0,3825398805975.0,3331163936685.0,3249734478390.0,3983954294.069093,701240145.1107599,520175376.36076045,34194848410.2385,3345783640.0839844,-9576650195.66211,-8357144920.480022,0.0018937158364035465,0.0003333244987009724,0.0002472579440451942,1.3496192447667959e-05,1.3205304890695825e-06,-3.779759819199952e-06,-3.2984394259246976e-06
Planes,2176680.0,262534485.0,234597450.0,35767373295.0,28810186875.0,28412606430.0,5242069549695.0,3964003418985.0,3520933712175.0,3768738108150.0,4102472705.930765,514837665.1651838,3128245133.666824,-61535043521.162415,-15111494907.066406,-16953438637.77539,32184421343.535374,0.0008658776437061697,0.00010866286173213569,0.0006602548558967632,-8.803108303663601e-06,-2.1618271262198264e-06,-2.425332752003758e-06,4.604253618191513e-06
Planes,4893705.0,561766785.0,678338760.0,81733611585.0,73801499730.0,106244969700.0,13497216515475.0,10397423947800.0,11270797775820.0,18267514094370.0,17246291501.497578,-4067555381.8399262,12217341692.521484,155174919898.14468,1815362166.1640625,202183279667.46094,153411623759.64813,0.0007201453331957783,-0.000169847008876838,0.0005101538265872152,2.929051887605654e-06,3.4266426449460736e-08,3.8163726286502755e-06,2.895768249461931e-06
Planes,1638120.0,196545840.0,195070410.0,28374720060.0,24006549150.0,23604893040.0,4526122096590.0,3502616903310.0,2970269369880.0,2899067737950.0,4792645962.067247,601500928.5056031,375541797.3754681,-28417523115.38207,-20637367590.33203,-5161975891.305664,-1287759871.4568155,0.0017860101511708614,0.00022415316565263787,0.00013994805116216628,-8.274122380877687e-06,-6.008831394919771e-06,-1.5029747694190976e-06,-3.7494762405417174e-07
Planes,834615.0,112401705.0,101731740.0,17146758195.0,14371458555.0,12807573900.0,2874970505955.0,2273469353205.0,1881032089905.0,1656652341750.0,2009068018.203483,670745018.0797433,407429014.72043884,24590153631.104954,2775304042.8740234,-7341901509.8046875,-3794335117.271571,0.0028841793880505437,0.0009629086413475769,0.000584897253703341,3.8640770502130654e-05,4.361090548807267e-06,-1.1537005239802629e-05,-5.962387818887231e-06
Planes,1687845.0,203155695.0,212815860.0,28760965245.0,25245787185.0,27201818490.0,4489175277405.0,3529354337985.0,3187206796155.0,3521516221680.0,4308342870.947275,-369570827.9234005,368436119.261218,-9746521522.032368,-8072805057.033203,6284807791.767578,-1198538659.088185,0.0015123250137740035,-0.00012972765264312373,0.00012932934444329671,-2.6334085563503872e-06,-2.181187807658679e-06,1.6980895775426534e-06,-3.2383265689453885e-07
Planes,1836000.0,297679605.0,250200645.0,52205980425.0,40363231665.0,34932896505.0,9619330947045.0,7033952831505.0,5629163110515.0,4988248578915.0,3941739012.7145886,-203015161.98541206,836838357.7145842,-123265053057.21529,-14578229897.351562,20654513474.03125,-307102452.70421547,0.001169344593459599,-6.022587525257737e-05,0.0002482539828326309,-2.6987227791057997e-05,-3.191707635477382e-06,4.522028313884137e-06,-6.723595731934137e-08
Planes,3160725.0,361558125.0,443271345.0,50417893905.0,47033123865.0,66661953375.0,7833277833255.0,6233812102605.0,6651347621055.0,10509006171795.0,9058940578.305773,-3673076884.64703,4495999266.968131,-6590021967.465113,3359892890.7734375,56078684589.28125,-100973822427.68497,0.0009067842909846167,-0.0003676686462159746,0.0004500417540356056,-3.710394465124985e-07,1.891727834426911e-07,3.1574104295678963e-06,-5.685151183225988e-06
Planes,1578960.0,213592080.0,229914885.0,35468334540.0,31553621205.0,33804120135.0,6534514022430.0,5260641561795.0,4695099609405.0,5014280414055.0,6574900482.945738,452137627.1317842,325846876.2960297,-42250866120.19209,-26284066058.97461,-9388581110.835938,-2885624063.2106814,0.002637223442415485,0.00018135452430997556,0.00013069871141543787,-1.348676517699106e-05,-8.390053492051342e-06,-2.996899245255105e-06,-9.211109192149345e-07
Planes,1289280.0,153109905.0,153212415.0,23528398395.0,17690028810.0,18421439445.0,4110956583585.0,2654945127600.0,2076701968950.0,2236717002885.0,5345658409.031845,-504884866.9907024,214343926.46855214,47155589697.53113,-21150826062.746094,9039720369.394531,-3349954156.424767,0.00321593092673683,-0.00030373711411367104,0.0001289486176153302,2.4984178034098823e-05,-1.1206221941225613e-05,4.789463657141947e-06,-1.7748871679271499e-06
Planes,1465740.0,160691565.0,165904275.0,18896123985.0,18503112630.0,20598187785.0,2323429337235.0,2202840173580.0,2327182517250.0,2716346772165.0,1279234862.6800642,314745259.2927992,1819803853.8282902,-28674200743.71773,-4987658522.362305,-2282598964.9160156,-27082409550.35031,0.000595437807482504,0.0001465025950873323,0.0008470532256301798,-1.1024247926401963e-05,-1.9175838452899333e-06,-8.775811096075921e-07,-1.0412258740736854e-05
Planes,1376235.0,123983550.0,161456565.0,14006119800.0,15094911405.0,20153828865.0,1825269528600.0,1753187560935.0,1948471257525.0,2671876884585.0,2836573413.9521956,549460882.737632,1212134763.6297956,52385291588.06846,11022731859.749512,3911366058.395508,23068933438.389313,0.0014976448282757453,0.0002901025742271547,0.0006399789799179158,2.3576420530589297e-05,4.960868859238534e-06,1.7603416578635513e-06,1.038235847215399e-05
Planes,870570.0,115488990.0,137926185.0,18460479180.0,18145790565.0,21991039605.0,3267339108210.0,2876460981465.0,2872430050095.0,3527381342805.0,3139819369.5079093,-151366240.54481456,139112122.25395563,-14661455728.61338,-8110274250.327148,3082132249.024414,-783658884.7437278,0.004142831501148257,-0.0001997200334609448,0.00018355134943816808,-2.073327224141254e-05,-1.1469019659240476e-05,4.358549941145846e-06,-1.1081991653860207e-06
Planes,2242215.0,296977080.0,290574030.0,50533396920.0,39490407465.0,38840005230.0,9502005606420.0,6782786770785.0,5353029268455.0,5309617119600.0,11199351770.30365,1004434017.6577961,1183818418.9935153,-157711340018.1475,-32028291939.740234,-51589031373.50195,-30580239927.309414,0.0022276059991463404,0.0001997868527903649,0.00023546729008391446,-2.0949313110728716e-05,-4.254422771185888e-06,-6.852739766197786e-06,-4.062073286326122e-06
Planes,4026195.0,520760490.0,597154920.0,85333067910.0,75175936470.0,93349279530.0,15996896759850.0,11984037855930.0,11520112119870.0,15190272386160.0,17976298566.975113,-2061924275.7191682,4780792787.503326,309434439156.79254,-138952696891.66016,57666784419.66016,-73203282284.0367,0.00110894667295949,-0.00012719882554987737,0.00029492413224324035,9.513309692879087e-06,-4.271987441970881e-06,1.7729182978845523e-06,-2.250575264993102e-06
Planes,1796475.0,200662815.0,232959840.0,26447953065.0,27880343145.0,32485779060.0,3914152144005.0,3883559450775.0,4150704570885.0,4817131972080.0,4034301150.1532993,1859175426.9134126,2276459669.067425,58719052141.33643,38559846641.09766,39924129398.74609,14098669285.499338,0.0012500458950493677,0.0005760736554090552,0.0007053710069351276,1.3574570324539376e-05,8.914199579944383e-06,9.229592140976852e-06,3.2593063191445144e-06
Planes,1770210.0,200468505.0,272136510.0,26786839395.0,30063546555.0,43255196610.0,4175543779185.0,3919992783345.0,4650331220355.0,7108603809930.0,4084661971.4541917,-754717558.081245,1419323987.5540178,216911862696.9539,-27043322966.802734,-16082478191.421875,22541705505.271736,0.0013034865147611998,-0.00024084346912608116,0.000452930913447192,5.202610694914746e-05,-6.486315664979871e-06,-3.857367319569821e-06,5.406606936347713e-06
